Subject,Start Date,Start Time,End Date,End Time,All Day Event,Description,Location
Debata s ombudsmankou: (ne)rovnost v životech mladých,8/1/2019,18:00,8/1/2019,19:30,False,"2019 / 90 min.
https://program.lfs.cz/detail/?film=Discussion-with-Ombudswoman--(In)equalities-in-Lives-of-Young-People","Uherské Hradiště, Respekt stan"
Osudy dobrého vojáka Švejka,7/28/2019,18:00,7/28/2019,19:26,False,"Jiří Trnka / Československo 1955 / 76 min. / DCP
https://www.csfd.cz/film/43494-dobry-vojak-svejk/prehled/
https://program.lfs.cz/detail/?film=The-Good-Soldier-Schweik","Uherské Hradiště, Sportovní hala"
Monstrum,7/30/2019,11:30,7/30/2019,11:37,False,"Martin Snopek / Slovensko 2018 / 7 min. / HD file
https://program.lfs.cz/detail/?film=Monster","Uherské Hradiště, Reduta 1"
"Mirai, dívka z budoucnosti (dabovaná verze)",7/30/2019,12:00,7/30/2019,13:48,False,"Mamoru Hosoda / Japonsko 2018 / 98 min. / HD file
https://www.csfd.cz/film/617696-mirai-divka-z-budoucnosti/prehled/
https://www.imdb.com/title/tt6900448/?ref_=nv_sr_1?ref_=nv_sr_1
https://program.lfs.cz/detail/?film=Mirai-(dubbed-version)","Uherské Hradiště, Sportovní hala"
Takové krásné šaty,8/1/2019,23:30,8/2/2019,1:38,False,"Peter Strickland / Velká Británie 2018 / 118 min. / 15 let / DCP
https://program.lfs.cz/detail/?film=In-Fabric","Uherské Hradiště, Kino Hvězda"
Harpastum,7/28/2019,14:00,7/28/2019,16:06,False,"Alexej German ml. / Rusko 2005 / 116 min. / 18 let / HD file
https://www.csfd.cz/film/222818-harpastum/prehled/
https://www.imdb.com/title/tt0488832/?ref_=nm_flmg_dr_8
https://program.lfs.cz/detail/?film=Harpastum","Uherské Hradiště, Kino Mír"
Harpastum,7/31/2019,12:00,7/31/2019,14:41,False,"Alexej German ml. / Rusko 2005 / 116 min. / 18 let / HD file
https://www.csfd.cz/film/222818-harpastum/prehled/
https://www.imdb.com/title/tt0488832/?ref_=nm_flmg_dr_8
https://program.lfs.cz/detail/?film=Harpastum","Uherské Hradiště, Sportovní hala"
Továrník Dodsworth,7/27/2019,12:00,7/27/2019,13:51,False,"William Wyler / USA 1936 / 101 min. / DVD
https://www.csfd.cz/film/9891-tovarnik-dodsworth/prehled/
https://www.imdb.com/title/tt0027532/?ref_=nv_sr_1?ref_=nv_sr_1
https://program.lfs.cz/detail/?film=Dodsworth","Uherské Hradiště, Sportovní hala"
Továrník Dodsworth,7/31/2019,14:30,7/31/2019,16:21,False,"William Wyler / USA 1936 / 101 min. / DVD
https://www.csfd.cz/film/9891-tovarnik-dodsworth/prehled/
https://www.imdb.com/title/tt0027532/?ref_=nv_sr_1?ref_=nv_sr_1
https://program.lfs.cz/detail/?film=Dodsworth","Uherské Hradiště, Kino Mír"
Tři cesty k jezeru,7/30/2019,14:30,7/30/2019,16:17,False,"Michael Haneke / Rakousko, SRN 1976 / 97 min. / 15 let / DVD
https://www.csfd.cz/film/33743-drei-wege-zum-see/prehled/
https://www.imdb.com/title/tt0074432/?ref_=nv_sr_1?ref_=nv_sr_1
https://program.lfs.cz/detail/?film=Three-Paths-to-the-Lake","Uherské Hradiště, Slovácké divadlo"
Torzo,7/30/2019,23:59,7/31/2019,1:39,False,"Sergio Martino / Itálie 1972 / 90 min. / 15 let / DCP
https://www.csfd.cz/film/34014-i-corpi-presentano-tracce-di-violenza-carnale/prehled/
https://www.imdb.com/title/tt0069920/?ref_=nv_sr_1?ref_=nv_sr_1
https://program.lfs.cz/detail/?film=Torso","Uherské Hradiště, Sportovní hala"
Nechcete jet do Bembrly?,7/26/2019,16:00,7/26/2019,16:25,False,"Antonín Moskalyk / Československo 1969 / 25 min.
https://program.lfs.cz/detail/?film=Nechcete-jet-do-Bembrly%3f","Uherské Hradiště, Stan ČT"
Happy End,7/29/2019,11:30,7/29/2019,14:03,False,"Michael Haneke / Rakousko, Francie, Německo 2017 / 108 min. / 15 let / DCP
https://www.csfd.cz/film/458579-happy-end/prehled/
https://www.imdb.com/title/tt5304464/?ref_=nm_flmg_wr_1
https://program.lfs.cz/detail/?film=Happy-End","Uherské Hradiště, Klub kultury 1"
LFŠ invites Herna,7/27/2019,22:00,7/28/2019,3:00,False,"300 min.
https://program.lfs.cz/detail/?film=LF%c5%a0-invites-Herna","Uherské Hradiště, Divadelní/literární stan"
Lekce filmu podle Christiana Bergera,7/27/2019,17:30,7/27/2019,19:30,False,"2019 / 120 min.
https://program.lfs.cz/detail/?film=Masterclass--Christian-Berger","Uherské Hradiště, Klub kultury 2"
"Noc, kdy Evelyn vstala z hrobu",7/27/2019,23:59,7/28/2019,1:52,False,"Emilio Miraglia / Itálie 1971 / 103 min. / 15 let / Blu-ray
https://www.csfd.cz/film/162201-la-notte-che-evelyn-usci-dalla-tomba/prehled/
https://www.imdb.com/title/tt0067487/?ref_=nv_sr_1?ref_=nv_sr_1
https://program.lfs.cz/detail/?film=The-Night-Evelyn-Came-Out-of-the-Grave","Uherské Hradiště, Sportovní hala"
Pod elektrickými mračny,7/29/2019,8:30,7/29/2019,10:58,False,"Alexej German ml. / Rusko, Polsko, Ukrajina 2015 / 138 min. / 15 let / HD file
https://www.csfd.cz/film/406128-pod-elektriceskimi-oblakami/prehled/
https://www.imdb.com/title/tt4285198/?ref_=nm_flmg_dr_2
https://program.lfs.cz/detail/?film=Under-Electric-Clouds","Uherské Hradiště, Reduta 1"
Pod elektrickými mračny,8/1/2019,20:00,8/1/2019,23:03,False,"Alexej German ml. / Rusko, Polsko, Ukrajina 2015 / 138 min. / 15 let / HD file
https://www.csfd.cz/film/406128-pod-elektriceskimi-oblakami/prehled/
https://www.imdb.com/title/tt4285198/?ref_=nm_flmg_dr_2
https://program.lfs.cz/detail/?film=Under-Electric-Clouds","Uherské Hradiště, Slovácké divadlo"
Dovlatov,7/27/2019,9:00,7/27/2019,11:16,False,"Alexej German ml. / Rusko, Polsko, Srbsko 2018 / 126 min. / 15 let / DCP
https://www.csfd.cz/film/454270-dovlatov/prehled/
https://www.imdb.com/title/tt7763020/?ref_=nv_sr_1?ref_=nv_sr_1
https://program.lfs.cz/detail/?film=Dovlatov","Uherské Hradiště, Klub kultury 1"
Dovlatov,8/2/2019,11:00,8/2/2019,13:51,False,"Alexej German ml. / Rusko, Polsko, Srbsko 2018 / 126 min. / 15 let / DCP
https://www.csfd.cz/film/454270-dovlatov/prehled/
https://www.imdb.com/title/tt7763020/?ref_=nv_sr_1?ref_=nv_sr_1
https://program.lfs.cz/detail/?film=Dovlatov","Uherské Hradiště, Klub kultury 1"
Petr Hruška,7/27/2019,17:30,7/27/2019,19:00,False,"90 min.
https://program.lfs.cz/detail/?film=Petr-Hru%c5%a1ka","Uherské Hradiště, Divadelní/literární stan"
Nejistá sezóna,8/2/2019,21:30,8/2/2019,23:09,False,"Ladislav Smoljak / Československo 1987 / 89 min. / DCP
https://www.csfd.cz/film/8543-nejista-sezona/prehled/
https://www.imdb.com/title/tt0093607/?ref_=nv_sr_1?ref_=nv_sr_1
https://program.lfs.cz/detail/?film=An-Uncertain-Season","Uherské Hradiště, Sportovní hala"
Ostře sledované vlaky,8/3/2019,15:00,8/3/2019,16:42,False,"Jiří Menzel / Československo 1966 / 92 min. / DCP
https://www.csfd.cz/film/6664-ostre-sledovane-vlaky/prehled/
https://www.imdb.com/title/tt0060802/?ref_=nv_sr_1?ref_=nv_sr_1
https://program.lfs.cz/detail/?film=Closely-Watched-Trains","Uherské Hradiště, Klub kultury 1"
Brave New VR Worlds: Kyber-války,8/1/2019,10:00,8/1/2019,10:40,False,"40 min.
https://program.lfs.cz/detail/?film=Cyberwars","Uherské Hradiště, Reduta 2: VR Kino"
Brave New VR Worlds: Kyber-války,8/1/2019,13:30,8/1/2019,14:10,False,"40 min.
https://program.lfs.cz/detail/?film=Cyberwars","Uherské Hradiště, Reduta 2: VR Kino"
Brave New VR Worlds: Kyber-války,8/1/2019,17:00,8/1/2019,17:40,False,"40 min.
https://program.lfs.cz/detail/?film=Cyberwars","Uherské Hradiště, Reduta 2: VR Kino"
Brave New VR Worlds: Kyber-války,8/2/2019,10:00,8/2/2019,10:40,False,"40 min.
https://program.lfs.cz/detail/?film=Cyberwars","Uherské Hradiště, Reduta 2: VR Kino"
Brave New VR Worlds: Kyber-války,8/2/2019,13:30,8/2/2019,14:10,False,"40 min.
https://program.lfs.cz/detail/?film=Cyberwars","Uherské Hradiště, Reduta 2: VR Kino"
Brave New VR Worlds: Kyber-války,8/2/2019,17:00,8/2/2019,17:40,False,"40 min.
https://program.lfs.cz/detail/?film=Cyberwars","Uherské Hradiště, Reduta 2: VR Kino"
Brave New VR Worlds: Kyber-války,8/3/2019,10:00,8/3/2019,10:40,False,"40 min.
https://program.lfs.cz/detail/?film=Cyberwars","Uherské Hradiště, Reduta 2: VR Kino"
Brave New VR Worlds: Kyber-války,8/3/2019,13:30,8/3/2019,14:10,False,"40 min.
https://program.lfs.cz/detail/?film=Cyberwars","Uherské Hradiště, Reduta 2: VR Kino"
Na rozcestí,7/31/2019,17:00,7/31/2019,18:53,False,"Stefan Komandarev / Bulharsko, Německo, Makedonie 2017 / 103 min. / DCP
https://www.csfd.cz/film/506249-directions/prehled/
https://www.imdb.com/title/tt6467968/?ref_=nv_sr_1?ref_=nv_sr_1
https://program.lfs.cz/detail/?film=Directions","Uherské Hradiště, Slovácké divadlo"
Čirok,7/29/2019,20:00,7/29/2019,20:21,False,"Miroslav Sobota / Československo 1968 / 21 min.
https://program.lfs.cz/detail/?film=%c4%8cirok","Uherské Hradiště, Stan ČT"
Forman vs. Forman,7/30/2019,9:00,7/30/2019,10:28,False,"Helena Třeštíková, Jakub Hejna / Česká republika, Francie 2019 / 78 min. / DCP
https://www.csfd.cz/film/718568-forman-vs-forman/prehled/
https://www.imdb.com/title/tt10299146/?ref_=nv_sr_1?ref_=nv_sr_1
https://program.lfs.cz/detail/?film=Forman-vs-Forman","Uherské Hradiště, Klub kultury 1"
Forman vs. Forman,8/3/2019,11:30,8/3/2019,13:33,False,"Helena Třeštíková, Jakub Hejna / Česká republika, Francie 2019 / 78 min. / DCP
https://www.csfd.cz/film/718568-forman-vs-forman/prehled/
https://www.imdb.com/title/tt10299146/?ref_=nv_sr_1?ref_=nv_sr_1
https://program.lfs.cz/detail/?film=Forman-vs-Forman","Uherské Hradiště, Klub kultury 1"
Pulp Fiction- Historky z podsvětí,8/1/2019,22:00,8/2/2019,0:34,False,"Quentin Tarantino / USA 1994 / 154 min. / 15 let / DCP
https://www.csfd.cz/film/8852-pulp-fiction-historky-z-podsveti/prehled/
https://www.imdb.com/title/tt0110912/?ref_=nv_sr_1?ref_=nv_sr_1
https://program.lfs.cz/detail/?film=Pulp-Fiction","Uherské Hradiště, innogy letní kino Masarykovo nám."
These Three!,7/31/2019,17:30,7/31/2019,19:00,False,"2019 / 90 min.
https://program.lfs.cz/detail/?film=These-Three!","Uherské Hradiště, Klub kultury 2"
Temnota,7/31/2019,23:59,8/1/2019,1:51,False,"Dario Argento / Itálie 1982 / 102 min. / 15 let / Blu-ray
https://www.csfd.cz/film/310-tenebre/prehled/
https://www.imdb.com/title/tt0084777/?ref_=nv_sr_1?ref_=nv_sr_1
https://program.lfs.cz/detail/?film=Tenebrae","Uherské Hradiště, Sportovní hala"
WWW,7/31/2019,22:00,7/31/2019,23:30,False,"90 min.
https://program.lfs.cz/detail/?film=WWW","Uherské Hradiště, Klub Mír"
Hudba ve filmu,7/30/2019,16:00,7/30/2019,17:30,False,"90 min.
https://program.lfs.cz/detail/?film=Hudba-ve-filmu","Uherské Hradiště, Stan ČT"
Divadlo Kampa: Anna Karenina,7/30/2019,19:00,7/30/2019,21:15,False,"135 min.
https://program.lfs.cz/detail/?film=Divadlo-Kampa--Anna-Karenina","Uherské Hradiště, Divadelní/literární stan"
Na Větrné hůrce,7/27/2019,20:30,7/27/2019,22:23,False,"William Wyler / USA 1939 / 103 min. / DCP
https://www.csfd.cz/film/9940-na-vetrne-hurce/prehled/
https://www.imdb.com/title/tt0032145/?ref_=fn_al_tt_4
https://program.lfs.cz/detail/?film=Wuthering-Heights","Uherské Hradiště, Slovácké divadlo"
Na Větrné hůrce,7/29/2019,17:00,7/29/2019,18:53,False,"William Wyler / USA 1939 / 103 min. / DCP
https://www.csfd.cz/film/9940-na-vetrne-hurce/prehled/
https://www.imdb.com/title/tt0032145/?ref_=fn_al_tt_4
https://program.lfs.cz/detail/?film=Wuthering-Heights","Uherské Hradiště, Kino Hvězda"
"Už TGM říkal: „Nevěřte všemu, co vidíte na internetu!“",7/27/2019,16:30,7/27/2019,18:00,False,"90 min.
https://program.lfs.cz/detail/?film=U%c5%be-TGM-%c5%99%c3%adkal--%e2%80%9eNev%c4%9b%c5%99te-v%c5%a1emu%2c-co-vid%c3%adte-na-internetu!%e2%80%9c","Uherské Hradiště, Respekt stan"
Kouř,8/2/2019,23:30,8/3/2019,0:59,False,"Tomáš Vorel / Československo 1990 / 89 min. / HD file
https://www.csfd.cz/film/9401-kour/prehled/
https://program.lfs.cz/detail/?film=Smoke","Uherské Hradiště, Letní kino Smetanovy sady"
Láska u moře,8/2/2019,11:00,8/2/2019,12:24,False,"Guy Gilles / Francie 1964 / 74 min. / 15 let / DCP
https://www.csfd.cz/film/32456-laska-u-more/galerie/?type=1
https://program.lfs.cz/detail/?film=Love-at-Sea","Uherské Hradiště, Kino Hvězda"
DJs Mike.H + Not_me (SEED / Praha),7/26/2019,23:23,7/27/2019,3:23,False,"240 min.
https://program.lfs.cz/detail/?film=DJs-MikeH-%2b-Not_me-(SEED-%2f-Praha)","Uherské Hradiště, Klub Mír"
Okamžiky sametové revoluce,7/31/2019,18:00,7/31/2019,18:30,False,"30 min.
https://program.lfs.cz/detail/?film=Okam%c5%beiky-sametov%c3%a9-revoluce","Uherské Hradiště, Palackého náměstí"
Filmová pohádka: Nejlepší přítel,7/30/2019,17:45,7/30/2019,19:22,False,"Karel Janák / Česká republika 2017 / 97 min.
https://program.lfs.cz/detail/?film=Filmov%c3%a1-poh%c3%a1dka--Nejlep%c5%a1%c3%ad-p%c5%99%c3%adtel","Uherské Hradiště, Dětský/herní stan"
Všemocný,7/30/2019,17:00,7/30/2019,19:07,False,"Ilijan Dževelekov / Bulharsko 2017 / 117 min. / 15 let / DCP
https://www.csfd.cz/film/600291-vsemocny/prehled/
https://www.imdb.com/title/tt6194984/?ref_=nv_sr_1?ref_=nv_sr_1
https://program.lfs.cz/detail/?film=Omnipresent","Uherské Hradiště, Slovácké divadlo"
Utajený,7/28/2019,21:00,7/28/2019,23:44,False,"Michael Haneke / Rakousko, Francie, Německo, Itálie 2005 / 119 min. / 15 let / DCP
https://www.csfd.cz/film/159899-utajeny/prehled/
https://www.imdb.com/title/tt0387898/?ref_=nm_flmg_wr_5
https://program.lfs.cz/detail/?film=Hidden","Uherské Hradiště, Klub kultury 1"
Na jaře (hudba: Oleksandr Kochanovský),8/3/2019,14:30,8/3/2019,15:42,False,"Michail Kaufman / SSSR 1929 / 62 min. / HD file
https://www.csfd.cz/film/207785-jaro/komentare/
https://www.imdb.com/title/tt0226590/?ref_=nv_sr_3?ref_=nv_sr_3
https://program.lfs.cz/detail/?film=In-Spring","Uherské Hradiště, Kino Hvězda"
Jídlo,7/26/2019,21:30,7/26/2019,21:48,False,"Jan Švankmajer / Československo 1992 / 18 min. / Blu-ray
https://www.csfd.cz/film/8783-jidlo/prehled/
https://www.imdb.com/title/tt0104285/?ref_=fn_al_tt_1
https://program.lfs.cz/detail/?film=Food","Uherské Hradiště, Letní kino Smetanovy sady"
Divadlo Tramtárie: O mašinkách,8/1/2019,14:00,8/1/2019,15:00,False,"60 min.
https://program.lfs.cz/detail/?film=Divadlo-Tramt%c3%a1rie--O-ma%c5%a1ink%c3%a1ch","Uherské Hradiště, Dětský/herní stan"
Paris Is Burning,7/28/2019,23:30,7/29/2019,0:56,False,"Jennie Livingstonová / USA 1990 / 76 min. / 15 let / DVD
https://www.csfd.cz/film/187021-paris-is-burning/prehled/
https://www.imdb.com/title/tt0100332/?ref_=nv_sr_1?ref_=nv_sr_1
https://program.lfs.cz/detail/?film=Paris-Is-Burning","Uherské Hradiště, Reduta 1"
Paris Is Burning,8/1/2019,9:30,8/1/2019,10:56,False,"Jennie Livingstonová / USA 1990 / 76 min. / 15 let / DVD
https://www.csfd.cz/film/187021-paris-is-burning/prehled/
https://www.imdb.com/title/tt0100332/?ref_=nv_sr_1?ref_=nv_sr_1
https://program.lfs.cz/detail/?film=Paris-Is-Burning","Uherské Hradiště, Sportovní hala"
Brave New VR Worlds: Urbex vs. gondoly,7/29/2019,12:00,7/29/2019,12:40,False,"40 min.
https://program.lfs.cz/detail/?film=Urbex-vs-Gondollas","Uherské Hradiště, Reduta 2: VR Kino"
Brave New VR Worlds: Urbex vs. gondoly,7/29/2019,15:30,7/29/2019,16:10,False,"40 min.
https://program.lfs.cz/detail/?film=Urbex-vs-Gondollas","Uherské Hradiště, Reduta 2: VR Kino"
Brave New VR Worlds: Urbex vs. gondoly,7/30/2019,12:00,7/30/2019,12:40,False,"40 min.
https://program.lfs.cz/detail/?film=Urbex-vs-Gondollas","Uherské Hradiště, Reduta 2: VR Kino"
Brave New VR Worlds: Urbex vs. gondoly,7/30/2019,15:30,7/30/2019,16:10,False,"40 min.
https://program.lfs.cz/detail/?film=Urbex-vs-Gondollas","Uherské Hradiště, Reduta 2: VR Kino"
Brave New VR Worlds: Urbex vs. gondoly,7/30/2019,18:00,7/30/2019,18:40,False,"40 min.
https://program.lfs.cz/detail/?film=Urbex-vs-Gondollas","Uherské Hradiště, Reduta 2: VR Kino"
Brave New VR Worlds: Urbex vs. gondoly,7/31/2019,12:00,7/31/2019,12:40,False,"40 min.
https://program.lfs.cz/detail/?film=Urbex-vs-Gondollas","Uherské Hradiště, Reduta 2: VR Kino"
Brave New VR Worlds: Urbex vs. gondoly,7/31/2019,15:30,7/31/2019,16:10,False,"40 min.
https://program.lfs.cz/detail/?film=Urbex-vs-Gondollas","Uherské Hradiště, Reduta 2: VR Kino"
Brave New VR Worlds: Urbex vs. gondoly,7/31/2019,18:00,7/31/2019,18:40,False,"40 min.
https://program.lfs.cz/detail/?film=Urbex-vs-Gondollas","Uherské Hradiště, Reduta 2: VR Kino"
Akce „Filmař“: sledování kameramana Miroslava Ondříčka Státní bezpečností v letech 1979–1989,8/1/2019,17:30,8/1/2019,19:00,False,"2019 / 90 min.
https://program.lfs.cz/detail/?film=Operation-%e2%80%9cFilmmaker%e2%80%9d--How-Czechoslovak-State-Security-Spied-on-Miroslav-Ond%c5%99%c3%ad%c4%8dek-in-1979%e2%80%931989","Uherské Hradiště, Klub kultury 2"
Ovčácký mat,7/27/2019,11:00,7/27/2019,11:28,False,"Jacques Rivette / Francie 1956 / 28 min. / DCP
https://www.csfd.cz/film/37449-coup-du-berger-le/komentare/
https://www.imdb.com/title/tt0049095/?ref_=fn_al_tt_1
https://program.lfs.cz/detail/?film=Scholar%27s-Mate","Uherské Hradiště, Slovácké divadlo"
Československá televize a sametová revoluce,7/27/2019,14:00,7/27/2019,15:30,False,"90 min.
https://program.lfs.cz/detail/?film=%c4%8ceskoslovensk%c3%a1-televize-a-sametov%c3%a1-revoluce","Uherské Hradiště, Stan ČT"
Studentské filmy: blok D,7/31/2019,17:00,7/31/2019,18:23,False,"Česká republika, Slovensko / 73 min. / HD file
https://program.lfs.cz/detail/?film=Studen-Films--Block-D","Uherské Hradiště, Kino Mír"
Bílá paní,7/29/2019,15:30,7/29/2019,17:11,False,"Zdeněk Podskalský / Československo 1965 / 91 min. / DCP
https://www.csfd.cz/film/23435-bila-pani/prehled/
https://www.imdb.com/title/tt0058971/?ref_=nv_sr_1?ref_=nv_sr_1
https://program.lfs.cz/detail/?film=The-White-Lady","Uherské Hradiště, Sportovní hala"
Cimbálová muzika Kremlor (Slovácko),7/30/2019,22:22,7/30/2019,23:52,False,"90 min.
https://program.lfs.cz/detail/?film=Cimb%c3%a1lov%c3%a1-muzika-Kremlor-(Slov%c3%a1cko)","Uherské Hradiště, Klub Mír"
Sladké hry minulého léta,7/30/2019,11:00,7/30/2019,12:51,False,"Juraj Herz / Československo 1969 / 66 min. / Blu-ray
https://www.csfd.cz/film/4243-sladke-hry-minuleho-leta/prehled/
https://program.lfs.cz/detail/?film=The-Sweet-Games-of-Last-Summer","Uherské Hradiště, Kino Hvězda"
Divadlo Continuo: Mea culpa,7/28/2019,19:00,7/28/2019,20:00,False,"60 min.
https://program.lfs.cz/detail/?film=Divadlo-Continuo--Mea-culpa","Uherské Hradiště, Divadelní/literární stan"
Sakawa,7/30/2019,22:00,7/30/2019,23:21,False,"Ben Asamoah / Belgie, Nizozemsko 2018 / 81 min. / DCP
https://www.csfd.cz/film/673714-sakawa/komentare/
https://www.imdb.com/title/tt9617614/?ref_=nv_sr_1?ref_=nv_sr_1
https://program.lfs.cz/detail/?film=Sakawa","Uherské Hradiště, innogy letní kino Masarykovo nám."
Lekce filmu podle Milana Lasici,7/30/2019,17:00,7/30/2019,18:30,False,"2019 / 90 min.
https://program.lfs.cz/detail/?film=Materclass--Milan-Lasica","Uherské Hradiště, Respekt stan"
Další den života,7/27/2019,8:30,7/27/2019,10:02,False,"Raul de la Fuente, Damian Nenow / Polsko, Španělsko, Německo, Belgie, Maďarsko 2018 / 82 min. / DCP
https://www.csfd.cz/film/617568-dalsi-den-zivota/prehled/
https://www.imdb.com/title/tt2967856/?ref_=fn_al_tt_1
https://program.lfs.cz/detail/?film=Another-Day-of-Life","Uherské Hradiště, Kino Hvězda"
Další den života,8/3/2019,11:15,8/3/2019,12:47,False,"Raul de la Fuente, Damian Nenow / Polsko, Španělsko, Německo, Belgie, Maďarsko 2018 / 82 min. / DCP
https://www.csfd.cz/film/617568-dalsi-den-zivota/prehled/
https://www.imdb.com/title/tt2967856/?ref_=fn_al_tt_1
https://program.lfs.cz/detail/?film=Another-Day-of-Life","Uherské Hradiště, Kino Hvězda"
"Trendy v současné reklamě: Jak vznikají videa, která hýbou společností",7/27/2019,11:00,7/27/2019,12:30,False,"90 min.
https://program.lfs.cz/detail/?film=Trendy-v-sou%c4%8dasn%c3%a9-reklam%c4%9b--Jak-vznikaj%c3%ad-videa%2c-kter%c3%a1-h%c3%bdbou-spole%c4%8dnost%c3%ad","Uherské Hradiště, Respekt stan"
Dílna výroby svíček ze včelího vosku,7/27/2019,11:00,7/27/2019,12:00,False,"60 min.
https://program.lfs.cz/detail/?film=D%c3%adlna-v%c3%bdroby-sv%c3%ad%c4%8dek-ze-v%c4%8del%c3%adho-vosku","Uherské Hradiště, Dětský/herní stan"
"Černé zrcadlo (série 4, epizoda 1)",7/28/2019,21:30,7/28/2019,22:56,False,"Toby Haynes / Velká Británie 2017 / 76 min. / 15 let / HD file
https://program.lfs.cz/detail/?film=Black-Mirror--USS-Callister-(s4e01)","Uherské Hradiště, Sportovní hala"
Melounová žena,7/29/2019,11:00,7/29/2019,12:40,False,"Cheryl Dunyeová / USA 1996 / 90 min. / 15 let / DCP
https://www.csfd.cz/film/87914-melounova-zena/komentare/
https://www.imdb.com/title/tt0118125/?ref_=nv_sr_1?ref_=nv_sr_1
https://program.lfs.cz/detail/?film=The-Watermelon-Woman","Uherské Hradiště, Kino Hvězda"
Melounová žena,8/2/2019,12:00,8/2/2019,13:40,False,"Cheryl Dunyeová / USA 1996 / 90 min. / 15 let / DCP
https://www.csfd.cz/film/87914-melounova-zena/komentare/
https://www.imdb.com/title/tt0118125/?ref_=nv_sr_1?ref_=nv_sr_1
https://program.lfs.cz/detail/?film=The-Watermelon-Woman","Uherské Hradiště, Sportovní hala"
Slavnostní zakončení,8/3/2019,19:00,8/3/2019,19:30,False,"30 min.
https://program.lfs.cz/detail/?film=Closing-Ceremony","Uherské Hradiště, Kino Hvězda"
Nonstop lahůdky,7/28/2019,15:00,7/28/2019,17:04,False,"Jan Hřebejk / Česká republika 2019 / 79 min. / DCP
https://program.lfs.cz/detail/?film=Non-stop-Deli","Uherské Hradiště, Klub kultury 1"
Glory,7/28/2019,17:00,7/28/2019,18:51,False,"Kristina Grozevová, Petar Vălčanov / Bulharsko, Řecko 2016 / 101 min. / DCP
https://www.csfd.cz/film/448369-glory/prehled/
https://www.imdb.com/title/tt5937296/?ref_=fn_al_tt_2
https://program.lfs.cz/detail/?film=Glory","Uherské Hradiště, Slovácké divadlo"
Glory,8/3/2019,11:00,8/3/2019,13:21,False,"Kristina Grozevová, Petar Vălčanov / Bulharsko, Řecko 2016 / 101 min. / DCP
https://www.csfd.cz/film/448369-glory/prehled/
https://www.imdb.com/title/tt5937296/?ref_=fn_al_tt_2
https://program.lfs.cz/detail/?film=Glory","Uherské Hradiště, Sportovní hala"
Provoz,7/28/2019,20:30,7/28/2019,20:45,False,"Cătălin Mitulescu / Rumunsko 2004 / 15 min. / HD file
https://program.lfs.cz/detail/?film=Traffic","Uherské Hradiště, Slovácké divadlo"
"Panenka Jane (série 1, ep. 1)",8/2/2019,17:30,8/2/2019,18:20,False,"Brad Silberling / USA 2014 / 40 min. / 15 let / HD file
https://www.csfd.cz/film/381470-jane-the-virgin/prehled/
https://www.imdb.com/title/tt3566726/?ref_=fn_al_tt_1
https://program.lfs.cz/detail/?film=Jane-the-Virgin-(s1e01)","Uherské Hradiště, Reduta 1"
Jaroslav Kučera Zblízka,7/27/2019,9:30,7/27/2019,10:45,False,"Jakub Felcman, Tomáš Michálek / Česká republika 2019 / 65 min. / DCP
https://www.csfd.cz/film/693160-jaroslav-kucera-zblizka/prehled/
https://program.lfs.cz/detail/?film=Jaroslav-Ku%c4%8dera---A-Portrait","Uherské Hradiště, Sportovní hala"
Jaroslav Kučera Zblízka,7/29/2019,12:00,7/29/2019,13:50,False,"Jakub Felcman, Tomáš Michálek / Česká republika 2019 / 65 min. / DCP
https://www.csfd.cz/film/693160-jaroslav-kucera-zblizka/prehled/
https://program.lfs.cz/detail/?film=Jaroslav-Ku%c4%8dera---A-Portrait","Uherské Hradiště, Sportovní hala"
Výroba bubnů a společné africké bubnování,7/27/2019,10:00,7/27/2019,11:00,False,"60 min.
https://program.lfs.cz/detail/?film=V%c3%bdroba-bubn%c5%af-a-spole%c4%8dn%c3%a9-africk%c3%a9-bubnov%c3%a1n%c3%ad","Uherské Hradiště, Dětský/herní stan"
LFŠ invites ÉTER,7/31/2019,22:00,8/1/2019,3:00,False,"300 min.
https://program.lfs.cz/detail/?film=LF%c5%a0-invites-%c3%89TER","Uherské Hradiště, Divadelní/literární stan"
Sheena667,7/26/2019,21:30,7/26/2019,23:17,False,"Grigorij Dobrygin / Rusko 2019 / 97 min. / 18 let / DCP
https://www.csfd.cz/film/689579-sheena667/komentare/
https://www.imdb.com/title/tt9585684/?ref_=nv_sr_1?ref_=nv_sr_1
https://program.lfs.cz/detail/?film=Sheena667","Uherské Hradiště, Sportovní hala"
Sheena667,7/29/2019,23:59,7/30/2019,1:46,False,"Grigorij Dobrygin / Rusko 2019 / 97 min. / 18 let / DCP
https://www.csfd.cz/film/689579-sheena667/komentare/
https://www.imdb.com/title/tt9585684/?ref_=nv_sr_1?ref_=nv_sr_1
https://program.lfs.cz/detail/?film=Sheena667","Uherské Hradiště, Slovácké divadlo"
Papírový voják,7/28/2019,23:30,7/29/2019,1:38,False,"Alexej German ml. / Rusko, Nizozemsko 2008 / 118 min. / 15 let / 35mm
https://www.csfd.cz/film/213778-papirovy-vojak/prehled/
https://www.imdb.com/title/tt1284576/?ref_=nm_flmg_dr_7
https://program.lfs.cz/detail/?film=Paper-Soldier","Uherské Hradiště, Kino Hvězda"
